30,14,2
30,15,2
30,16,2
30,17,2
30,18,2
30,19,2
30,20,2
19,1,2
19,2,2
19,3,2
19,4,2
19,5,2
19,6,2
19,7,2
19,8,2
19,9,2
19,10,2
19,11,2
19,12,2
19,13,2
19,14,2
19,15,2
19,16,2
19,17,2
19,18,2
19,19,2
19,20,2
17,1,2
17,2,2
17,3,2
17,4,2
17,5,2
17,6,2
17,7,2
17,8,2
17,9,2
17,10,2
17,11,2
17,12,2
17,13,2
17,14,2
17,15,2
17,16,2
17,17,2
17,18,2
17,19,2
17,20,2
22,1,2
22,2,2
22,3,2
22,4,2
22,5,2
22,6,2
22,7,2
22,8,2
22,9,2
22,10,2
22,11,2
22,12,2
22,13,2
22,14,2
22,15,2
22,16,2
22,17,2
22,18,2
22,19,2
22,20,2
20,1,2
20,2,2
20,3,2
20,4,2
20,5,2
20,6,2
20,7,2
20,8,2
20,9,2
20,10,2
20,11,2
20,12,2
20,13,2
20,14,2
20,15,2
20,16,2
20,17,2
20,18,2
20,19,2
20,20,2
21,1,2
21,2,2
21,3,2
21,4,2
21,5,2
21,6,2
21,7,2
21,8,2
21,9,2
21,10,2
21,11,2
21,12,2
21,13,2
21,14,2
21,15,2
21,16,2
21,17,2
21,18,2
21,19,2
21,20,2
26,1,2
26,2,2
26,3,2
26,4,2
26,5,2
26,6,2
26,7,2
26,8,2
26,9,2
26,10,2
26,11,2
26,12,2
26,13,2
26,14,2
26,15,2
26,16,2
26,17,2
26,18,2
26,19,2
26,20,2
24,1,2
24,2,2
24,3,2
24,4,2
24,5,2
24,6,2
24,7,2
24,8,2
24,9,2
24,10,2
24,11,2
24,12,2
24,13,2
24,14,2
24,15,2
24,16,2
24,17,2
24,18,2
24,19,2
24,20,2
32,1,2
32,2,2
32,3,2
32,4,2
32,5,2
32,6,2
32,7,2
32,8,2
32,9,2
32,10,2
32,11,2
32,12,2
32,13,2
32,14,2
32,15,2
32,16,2
32,17,2
32,18,2
32,19,2
32,20,2
35,1,2
35,2,2
35,3,2
35,4,2
35,5,2
35,6,2
35,7,2
35,8,2
35,9,2
35,10,2
35,11,2
35,12,2
35,13,2
35,14,2
35,15,2
35,16,2
35,17,2
35,18,2
35,19,2
35,20,2
53,1,2
53,2,2
53,3,2
53,4,2
53,5,2
53,6,2
53,7,2
53,8,2
53,9,2
53,10,2
53,11,2
53,12,2
53,13,2
53,14,2
53,15,2
53,16,2
53,17,2
53,18,2
53,19,2
53,20,2
36,1,2
36,2,2
36,3,2
36,4,2
36,5,2
36,6,2
36,7,2
36,8,2
36,9,2
36,10,2
36,11,2
36,12,2
36,13,2
36,14,2
36,15,2
36,16,2
36,17,2
36,18,2
36,19,2
36,20,2
34,1,2
34,2,2
34,3,2
34,4,2
34,5,2
34,6,2
34,7,2
34,8,2
34,9,2
34,10,2
34,11,2
34,12,2
34,13,2
34,14,2
34,15,2
34,16,2
34,17,2
34,18,2
34,19,2
34,20,2
33,1,2
33,2,2
33,3,2
33,4,2
33,5,2
33,6,2
33,7,2
33,8,2
33,9,2
33,10,2
33,11,2
33,12,2
33,13,2
33,14,2
33,15,2
33,16,2
33,17,2
33,18,2
33,19,2
33,20,2
31,1,2
31,2,2
31,3,2
31,4,2
31,5,2
31,6,2
31,7,2
31,8,2
31,9,2
31,10,2
31,11,2
31,12,2
31,13,2
31,14,2
31,15,2
31,16,2
31,17,2
31,18,2
31,19,2
31,20,2
49,1,2
49,2,2
49,3,2
49,4,2
49,5,2
49,6,2
49,7,2
49,8,2
49,9,2
49,10,2
49,11,2
49,12,2
49,13,2
49,14,2
49,15,2
49,16,2
49,17,2
49,18,2
49,19,2
49,20,2
38,1,2
38,2,2
38,3,2
38,4,2
38,5,2
38,6,2
38,7,2
38,8,2
38,9,2
38,10,2
38,11,2
38,12,2
38,13,2
38,14,2
38,15,2
38,16,2
38,17,2
38,18,2
38,19,2
38,20,2
51,1,2
51,2,2
51,3,2
51,4,2
51,5,2
51,6,2
51,7,2
51,8,2
51,9,2
51,10,2
51,11,2
51,12,2
51,13,2
51,14,2
51,15,2
51,16,2
51,17,2
51,18,2
51,19,2
51,20,2
37,1,2
37,2,2
37,3,2
37,4,2
37,5,2
37,6,2
37,7,2
37,8,2
37,9,2
37,10,2
37,11,2
37,12,2
37,13,2
37,14,2
37,15,2
37,16,2
37,17,2
37,18,2
37,19,2
37,20,2
48,1,2
48,2,2
48,3,2
48,4,2
48,5,2
48,6,2
48,7,2
48,8,2
48,9,2
48,10,2
48,11,2
48,12,2
48,13,2
48,14,2
48,15,2
48,16,2
48,17,2
48,18,2
48,19,2
48,20,2
44,1,2
44,2,2
44,3,2
44,4,2
44,5,2
44,6,2
44,7,2
44,8,2
44,9,2
44,10,2
44,11,2
44,12,2
44,13,2
44,14,2
44,15,2
44,16,2
44,17,2
44,18,2
44,19,2
44,20,2
41,1,2
41,2,2
41,3,2
41,4,2
41,5,2
41,6,2
41,7,2
41,8,2
41,9,2
41,10,2
41,11,2
41,12,2
41,13,2
41,14,2
41,15,2
41,16,2
41,17,2
41,18,2
41,19,2
41,20,2
40,1,2
40,2,2
40,3,2
40,4,2
40,5,2
40,6,2
40,7,2
40,8,2
40,9,2
40,10,2
40,11,2
40,12,2
40,13,2
40,14,2
40,15,2
40,16,2
40,17,2
40,18,2
40,19,2
40,20,2
50,1,2
50,2,2
50,3,2
50,4,2
50,5,2
50,6,2
50,7,2
50,8,2
50,9,2
50,10,2
50,11,2
50,12,2
50,13,2
50,14,2
50,15,2
50,16,2
50,17,2
50,18,2
50,19,2
50,20,2
42,1,2
42,2,2
42,3,2
42,4,2
42,5,2
42,6,2
42,7,2
42,8,2
42,9,2
42,10,2
42,11,2
42,12,2
42,13,2
42,14,2
42,15,2
42,16,2
42,17,2
42,18,2
42,19,2
42,20,2
54,1,2
54,2,2
54,3,2
54,4,2
54,5,2
54,6,2
54,7,2
54,8,2
54,9,2
54,10,2
54,11,2
54,12,2
54,13,2
54,14,2
54,15,2
54,16,2
54,17,2
54,18,2
54,19,2
54,20,2
55,1,2
55,2,2
55,3,2
55,4,2
55,5,2
55,6,2
55,7,2
55,8,2
55,9,2
55,10,2
55,11,2
55,12,2
55,13,2
55,14,2
55,15,2
55,16,2
55,17,2
55,18,2
55,19,2
55,20,2
39,1,2
39,2,2
39,3,2
39,4,2
39,5,2
39,6,2
39,7,2
39,8,2
39,9,2
39,10,2
39,11,2
39,12,2
39,13,2
39,14,2
39,15,2
39,16,2
39,17,2
39,18,2
39,19,2
39,20,2
47,1,2
47,2,2
47,3,2
47,4,2
47,5,2
47,6,2
47,7,2
47,8,2
47,9,2
47,10,2
47,11,2
47,12,2
47,13,2
47,14,2
47,15,2
47,16,2
47,17,2
47,18,2
47,19,2
47,20,2
65,1,2
65,2,2
65,3,2
65,4,2
65,5,2
65,6,2
65,7,2
65,8,2
65,9,2
65,10,2
65,11,2
65,12,2
65,13,2
65,14,2
65,15,2
65,16,2
65,17,2
65,18,2
65,19,2
65,20,2
60,1,2
60,2,2
60,3,2
60,4,2
60,5,2
60,6,2
60,7,2
60,8,2
60,9,2
60,10,2
60,11,2
60,12,2
60,13,2
60,14,2
60,15,2
60,16,2
60,17,2
60,18,2
60,19,2
60,20,2
46,1,2
46,2,2
46,3,2
46,4,2
46,5,2
46,6,2
46,7,2
46,8,2
46,9,2
46,10,2
46,11,2
46,12,2
46,13,2
46,14,2
46,15,2
46,16,2
46,17,2
46,18,2
46,19,2
46,20,2
45,1,2
45,2,2
45,3,2
45,4,2
45,5,2
45,6,2
45,7,2
45,8,2
45,9,2
45,10,2
45,11,2
45,12,2
45,13,2
45,14,2
45,15,2
45,16,2
45,17,2
45,18,2
45,19,2
45,20,2
56,1,2
56,2,2
56,3,2
56,4,2
56,5,2
56,6,2
56,7,2
56,8,2
56,9,2
56,10,2
56,11,2
56,12,2
56,13,2
56,14,2
56,15,2
56,16,2
56,17,2
56,18,2
56,19,2
56,20,2
52,1,2
52,2,2
52,3,2
52,4,2
52,5,2
52,6,2
52,7,2
52,8,2
52,9,2
52,10,2
52,11,2
52,12,2
52,13,2
52,14,2
52,15,2
52,16,2
52,17,2
52,18,2
52,19,2
52,20,2
59,1,2
59,2,2
59,3,2
59,4,2
59,5,2
59,6,2
59,7,2
59,8,2
59,9,2
59,10,2
59,11,2
59,12,2
59,13,2
59,14,2
59,15,2
59,16,2
59,17,2
59,18,2
59,19,2
59,20,2
61,1,2
61,2,2
61,3,2
61,4,2
61,5,2
61,6,2
61,7,2
61,8,2
61,9,2
61,10,2
61,11,2
61,12,2
61,13,2
61,14,2
61,15,2
61,16,2
61,17,2
61,18,2
61,19,2
61,20,2
57,1,2
57,2,2
57,3,2
57,4,2
57,5,2
57,6,2
57,7,2
57,8,2
57,9,2
57,10,2
57,11,2
57,12,2
57,13,2
57,14,2
57,15,2
57,16,2
57,17,2
57,18,2
57,19,2
57,20,2
43,1,2
43,2,2
43,3,2
43,4,2
43,5,2
43,6,2
43,7,2
43,8,2
43,9,2
43,10,2
43,11,2
43,12,2
43,13,2
43,14,2
43,15,2
43,16,2
43,17,2
43,18,2
43,19,2
43,20,2
58,1,2
58,2,2
58,3,2
58,4,2
58,5,2
58,6,2
58,7,2
58,8,2
58,9,2
58,10,2
58,11,2
58,12,2
58,13,2
58,14,2
58,15,2
58,16,2
58,17,2
58,18,2
58,19,2
58,20,2
71,1,2
71,2,2
71,3,2
71,4,2
71,5,2
71,6,2
71,7,2
71,8,2
71,9,2
71,10,2
71,11,2
71,12,2
71,13,2
71,14,2
71,15,2
71,16,2
71,17,2
71,18,2
71,19,2
71,20,2
66,1,2
66,2,2
66,3,2
66,4,2
66,5,2
66,6,2
66,7,2
66,8,2
66,9,2
66,10,2
66,11,2
66,12,2
66,13,2
66,14,2
66,15,2
66,16,2
66,17,2
66,18,2
66,19,2
66,20,2
64,1,2
64,2,2
64,3,2
64,4,2
64,5,2
64,6,2
64,7,2
64,8,2
64,9,2
64,10,2
64,11,2
64,12,2
64,13,2
64,14,2
64,15,2
64,16,2
64,17,2
64,18,2
64,19,2
64,20,2
78,1,2
78,2,2
78,3,2
78,4,2
78,5,2
78,6,2
78,7,2
78,8,2
78,9,2
78,10,2
78,11,2
78,12,2
78,13,2
78,14,2
78,15,2
78,16,2
78,17,2
78,18,2
78,19,2
78,20,2
62,1,2
62,2,2
62,3,2
62,4,2
62,5,2
62,6,2
62,7,2
62,8,2
62,9,2
62,10,2
62,11,2
62,12,2
62,13,2
62,14,2
62,15,2
62,16,2
62,17,2
62,18,2
62,19,2
62,20,2
79,1,2
79,2,2
79,3,2
79,4,2
79,5,2
79,6,2
79,7,2
79,8,2
79,9,2
79,10,2
79,11,2
79,12,2
79,13,2
79,14,2
79,15,2
79,16,2
79,17,2
79,18,2
79,19,2
79,20,2
67,1,2
67,2,2
67,3,2
67,4,2
67,5,2
67,6,2
67,7,2
67,8,2
67,9,2
67,10,2
67,11,2
67,12,2
67,13,2
67,14,2
67,15,2
67,16,2
67,17,2
67,18,2
67,19,2
67,20,2
74,1,2
74,2,2
74,3,2
74,4,2
74,5,2
74,6,2
74,7,2
74,8,2
74,9,2
74,10,2
74,11,2
74,12,2
74,13,2
74,14,2
74,15,2
74,16,2
74,17,2
74,18,2
74,19,2
74,20,2
77,1,2
77,2,2
77,3,2
77,4,2
77,5,2
77,6,2
77,7,2
77,8,2
77,9,2
77,10,2
77,11,2
77,12,2
77,13,2
77,14,2
77,15,2
77,16,2
77,17,2
77,18,2
77,19,2
77,20,2
69,1,2
69,2,2
69,3,2
69,4,2
69,5,2
69,6,2
69,7,2
69,8,2
69,9,2
69,10,2
69,11,2
69,12,2
69,13,2
69,14,2
69,15,2
69,16,2
69,17,2
69,18,2
69,19,2
69,20,2
80,1,2
80,2,2
80,3,2
80,4,2
80,5,2
80,6,2
80,7,2
80,8,2
80,9,2
80,10,2
80,11,2
80,12,2
80,13,2
80,14,2
80,15,2
80,16,2
80,17,2
80,18,2
80,19,2
80,20,2
76,1,2
76,2,2
76,3,2
76,4,2
76,5,2
76,6,2
76,7,2
76,8,2
76,9,2
76,10,2
76,11,2
76,12,2
76,13,2
76,14,2
76,15,2
76,16,2
76,17,2
76,18,2
76,19,2
76,20,2
70,1,2
70,2,2
70,3,2
70,4,2
70,5,2
70,6,2
70,7,2
70,8,2
70,9,2
70,10,2
70,11,2
70,12,2
70,13,2
70,14,2
70,15,2
70,16,2
70,17,2
70,18,2
70,19,2
70,20,2
72,1,2
72,2,2
72,3,2
72,4,2
72,5,2
72,6,2
72,7,2
72,8,2
72,9,2
72,10,2
72,11,2
72,12,2
72,13,2
72,14,2
72,15,2
72,16,2
72,17,2
72,18,2
72,19,2
72,20,2
63,1,2
63,2,2
63,3,2
63,4,2
63,5,2
63,6,2
63,7,2
63,8,2
63,9,2
63,10,2
63,11,2
63,12,2
63,13,2
63,14,2
63,15,2
63,16,2
63,17,2
63,18,2
63,19,2
63,20,2
68,1,2
68,2,2
68,3,2
68,4,2
68,5,2
68,6,2
68,7,2
68,8,2
68,9,2
68,10,2
68,11,2
68,12,2
68,13,2
68,14,2
68,15,2
68,16,2
68,17,2
68,18,2
68,19,2
68,20,2
73,1,2
73,2,2
73,3,2
73,4,2
73,5,2
73,6,2
73,7,2
73,8,2
73,9,2
73,10,2
73,11,2
73,12,2
73,13,2
73,14,2
73,15,2
73,16,2
73,17,2
73,18,2
73,19,2
73,20,2
75,1,2
75,2,2
75,3,2
75,4,2
75,5,2
75,6,2
75,7,2
75,8,2
75,9,2
75,10,2
75,11,2
75,12,2
75,13,2
75,14,2
75,15,2
75,16,2
75,17,2
75,18,2
75,19,2
75,20,2
85,1,2
85,2,2
85,3,2
85,4,2
85,5,2
85,6,2
85,7,2
85,8,2
85,9,2
85,10,2
85,11,2
85,12,2
85,13,2
85,14,2
85,15,2
85,16,2
85,17,2
85,18,2
85,19,2
85,20,2
84,1,2
84,2,2
84,3,2
84,4,2
84,5,2
84,6,2
84,7,2
84,8,2
84,9,2
84,10,2
84,11,2
84,12,2
84,13,2
84,14,2
84,15,2
84,16,2
84,17,2
84,18,2
84,19,2
84,20,2
83,1,2
83,2,2
83,3,2
83,4,2
83,5,2
83,6,2
83,7,2
83,8,2
83,9,2
83,10,2
83,11,2
83,12,2
83,13,2
83,14,2
83,15,2
83,16,2
83,17,2
83,18,2
83,19,2
83,20,2
82,1,2
82,2,2
82,3,2
82,4,2
82,5,2
82,6,2
82,7,2
82,8,2
82,9,2
82,10,2
82,11,2
82,12,2
82,13,2
82,14,2
82,15,2
82,16,2
82,17,2
82,18,2
82,19,2
82,20,2
87,1,2
87,2,2
87,3,2
87,4,2
87,5,2
87,6,2
87,7,2
87,8,2
87,9,2
87,10,2
87,11,2
87,12,2
87,13,2
87,14,2
87,15,2
87,16,2
87,17,2
87,18,2
87,19,2
87,20,2
86,1,2
86,2,2
86,3,2
86,4,2
86,5,2
86,6,2
86,7,2
86,8,2
86,9,2
86,10,2
86,11,2
86,12,2
86,13,2
86,14,2
86,15,2
86,16,2
86,17,2
86,18,2
86,19,2
86,20,2
81,1,2
81,2,2
81,3,2
81,4,2
81,5,2
81,6,2
81,7,2
81,8,2
81,9,2
81,10,2
81,11,2
81,12,2
81,13,2
81,14,2
81,15,2
81,16,2
81,17,2
81,18,2
81,19,2
81,20,2
90,1,2
90,2,2
90,3,2
90,4,2
90,5,2
90,6,2
90,7,2
90,8,2
90,9,2
90,10,2
90,11,2
90,12,2
90,13,2
90,14,2
90,15,2
90,16,2
90,17,2
90,18,2
90,19,2
90,20,2
91,1,2
91,2,2
91,3,2
91,4,2
91,5,2
91,6,2
91,7,2
91,8,2
91,9,2
91,10,2
91,11,2
91,12,2
91,13,2
91,14,2
91,15,2
91,16,2
91,17,2
91,18,2
91,19,2
91,20,2
89,1,2
89,2,2
89,3,2
89,4,2
89,5,2
89,6,2
89,7,2
89,8,2
89,9,2
89,10,2
89,11,2
89,12,2
89,13,2
89,14,2
89,15,2
89,16,2
89,17,2
89,18,2
89,19,2
89,20,2
88,1,2
88,2,2
88,3,2
88,4,2
88,5,2
88,6,2
88,7,2
88,8,2
88,9,2
88,10,2
88,11,2
88,12,2
88,13,2
88,14,2
88,15,2
88,16,2
88,17,2
88,18,2
88,19,2
88,20,2
124,1,2
124,2,2
124,3,2
124,4,2
124,5,2
124,6,2
124,7,2
124,8,2
124,9,2
124,10,2
124,11,2
124,12,2
124,13,2
124,14,2
124,15,2
124,16,2
124,17,2
124,18,2
124,19,2
124,20,2
93,1,2
93,2,2
93,3,2
93,4,2
93,5,2
93,6,2
93,7,2
93,8,2
93,9,2
93,10,2
93,11,2
93,12,2
93,13,2
93,14,2
93,15,2
93,16,2
93,17,2
93,18,2
93,19,2
93,20,2
95,1,2
95,2,2
95,3,2
95,4,2
95,5,2
95,6,2
95,7,2
95,8,2
95,9,2
95,10,2
95,11,2
95,12,2
95,13,2
95,14,2
95,15,2
95,16,2
95,17,2
95,18,2
95,19,2
95,20,2
94,1,2
94,2,2
94,3,2
94,4,2
94,5,2
94,6,2
94,7,2
94,8,2
94,9,2
94,10,2
94,11,2
94,12,2
94,13,2
94,14,2
94,15,2
94,16,2
94,17,2
94,18,2
94,19,2
94,20,2
92,1,2
92,2,2
92,3,2
92,4,2
92,5,2
92,6,2
92,7,2
92,8,2
92,9,2
92,10,2
92,11,2
92,12,2
92,13,2
92,14,2
92,15,2
92,16,2
92,17,2
92,18,2
92,19,2
92,20,2
108,1,2
108,2,2
108,3,2
108,4,2
108,5,2
108,6,2
108,7,2
108,8,2
108,9,2
108,10,2
108,11,2
108,12,2
108,13,2
108,14,2
108,15,2
108,16,2
108,17,2
108,18,2
108,19,2
108,20,2
101,1,2
101,2,2
101,3,2
101,4,2
101,5,2
101,6,2
101,7,2
101,8,2
101,9,2
101,10,2
101,11,2
101,12,2
101,13,2
101,14,2
101,15,2
101,16,2
101,17,2
101,18,2
101,19,2
101,20,2
98,1,2
98,2,2
98,3,2
98,4,2
98,5,2
98,6,2
98,7,2
98,8,2
98,9,2
98,10,2
98,11,2
98,12,2
98,13,2
98,14,2
98,15,2
98,16,2
98,17,2
98,18,2
98,19,2
98,20,2
100,1,2
100,2,2
100,3,2
100,4,2
100,5,2
100,6,2
100,7,2
100,8,2
100,9,2
100,10,2
100,11,2
100,12,2
100,13,2
100,14,2
100,15,2
100,16,2
100,17,2
100,18,2
100,19,2
100,20,2
96,1,2
96,2,2
96,3,2
96,4,2
96,5,2
96,6,2
96,7,2
96,8,2
96,9,2
96,10,2
96,11,2
96,12,2
96,13,2
96,14,2
96,15,2
96,16,2
96,17,2
96,18,2
96,19,2
96,20,2
103,1,2
103,2,2
103,3,2
103,4,2
103,5,2
103,6,2
103,7,2
103,8,2
103,9,2
103,10,2
103,11,2
103,12,2
103,13,2
103,14,2
103,15,2
103,16,2
103,17,2
103,18,2
103,19,2
103,20,2
99,1,2
99,2,2
99,3,2
99,4,2
99,5,2
99,6,2
99,7,2
99,8,2
99,9,2
99,10,2
99,11,2
99,12,2
99,13,2
99,14,2
99,15,2
99,16,2
99,17,2
99,18,2
99,19,2
99,20,2
125,1,2
125,2,2
125,3,2
125,4,2
125,5,2
125,6,2
125,7,2
125,8,2
125,9,2
125,10,2
125,11,2
125,12,2
125,13,2
125,14,2
125,15,2
125,16,2
125,17,2
125,18,2
125,19,2
125,20,2
105,1,2
105,2,2
105,3,2
105,4,2
105,5,2
105,6,2
105,7,2
105,8,2
105,9,2
105,10,2
105,11,2
105,12,2
105,13,2
105,14,2
105,15,2
105,16,2
105,17,2
105,18,2
105,19,2
105,20,2
104,1,2
104,2,2
104,3,2
104,4,2
104,5,2
104,6,2
104,7,2
104,8,2
104,9,2
104,10,2
104,11,2
104,12,2
104,13,2
104,14,2
104,15,2
104,16,2
104,17,2
104,18,2
104,19,2
104,20,2
106,1,2
106,2,2
106,3,2
106,4,2
106,5,2
106,6,2
106,7,2
106,8,2
106,9,2
106,10,2
106,11,2
106,12,2
106,13,2
106,14,2
106,15,2
106,16,2
106,17,2
106,18,2
106,19,2
106,20,2
110,1,2
110,2,2
110,3,2
110,4,2
110,5,2
110,6,2
110,7,2
110,8,2
110,9,2
110,10,2
110,11,2
110,12,2
110,13,2
110,14,2
110,15,2
110,16,2
110,17,2
110,18,2
110,19,2
110,20,2
97,1,2
97,2,2
97,3,2
97,4,2
97,5,2
97,6,2
97,7,2
97,8,2
97,9,2
97,10,2
97,11,2
97,12,2
97,13,2
97,14,2
97,15,2
97,16,2
97,17,2
97,18,2
97,19,2
97,20,2
123,1,2
123,2,2
123,3,2
123,4,2
123,5,2
123,6,2
123,7,2
123,8,2
123,9,2
123,10,2
123,11,2
123,12,2
123,13,2
123,14,2
123,15,2
123,16,2
123,17,2
123,18,2
123,19,2
123,20,2
109,1,2
109,2,2
109,3,2
109,4,2
109,5,2
109,6,2
109,7,2
109,8,2
109,9,2
109,10,2
109,11,2
109,12,2
109,13,2
109,14,2
109,15,2
109,16,2
109,17,2
109,18,2
109,19,2
109,20,2
102,1,2
102,2,2
102,3,2
102,4,2
102,5,2
102,6,2
102,7,2
102,8,2
102,9,2
102,10,2
102,11,2
102,12,2
102,13,2
102,14,2
102,15,2
102,16,2
102,17,2
102,18,2
102,19,2
102,20,2
107,1,2
107,2,2
107,3,2
107,4,2
107,5,2
107,6,2
107,7,2
107,8,2
107,9,2
107,10,2
107,11,2
107,12,2
107,13,2
107,14,2
107,15,2
107,16,2
107,17,2
107,18,2
107,19,2
107,20,2
119,1,2
119,2,2
119,3,2
119,4,2
119,5,2
119,6,2
119,7,2
119,8,2
119,9,2
119,10,2
119,11,2
119,12,2
119,13,2
119,14,2
119,15,2
119,16,2
119,17,2
119,18,2
119,19,2
119,20,2
118,1,2
118,2,2
118,3,2
118,4,2
118,5,2
118,6,2
118,7,2
118,8,2
118,9,2
118,10,2
118,11,2
118,12,2
118,13,2
118,14,2
118,15,2
118,16,2
118,17,2
118,18,2
118,19,2
118,20,2
120,1,2
120,2,2
120,3,2
120,4,2
120,5,2
120,6,2
120,7,2
120,8,2
120,9,2
120,10,2
120,11,2
120,12,2
120,13,2
